image,class,ocr_text
two_col_102011,x_axis_label,
two_col_102011,x_axis_label,France
two_col_102011,x_axis_label,
two_col_5453,x_axis_label,Rome
two_col_5453,x_axis_label,rankfurt am Mair
two_col_5453,x_axis_label,\mcterdam
two_col_5453,x_axis_label,london
two_col_5453,x_axis_label,Sarrelonz
two_col_5453,x_axis_label,
two_col_5453,x_axis_label,Sb
two_col_5453,x_axis_label,
two_col_5453,x_axis_label,Harm burs
two_col_5453,x_axis_label,Munich
two_col_5453,x_axis_label,Doric
two_col_5453,x_axis_label,Stuttgart
two_col_5453,x_axis_label,Porin
two_col_5453,x_axis_label,Dublin
two_col_5453,x_axis_label,Milan
two_col_190,x_axis_label,lumbia University: School of General
two_col_190,x_axis_label,olumbia University
two_col_190,x_axis_label,rown Universit
two_col_190,x_axis_label,Jiversity of Pennsylvania.
two_col_190,x_axis_label,Yartmouth College
two_col_190,x_axis_label,eorgetown University
two_col_190,x_axis_label,Scripps Colleas
two_col_190,x_axis_label,mherst Colleae
two_col_190,x_axis_label,Iniversity of Chicago
two_col_190,x_axis_label,Harvey Mudd College
two_col_103379,x_axis_label,> FP 3S
two_col_103379,x_axis_label,
two_col_103379,x_axis_label,
two_col_103379,x_axis_label,
two_col_103379,x_axis_label,
two_col_103379,x_axis_label,
two_col_103379,x_axis_label,
two_col_103379,x_axis_label,
two_col_103379,x_axis_label,
two_col_103379,x_axis_label,
two_col_103379,x_axis_label,
two_col_103379,x_axis_label,
two_col_103379,x_axis_label,
two_col_103379,x_axis_label,
two_col_103379,x_axis_label,
two_col_103379,x_axis_label,
two_col_103379,x_axis_label,
two_col_103379,x_axis_label,
two_col_103379,x_axis_label,
two_col_103379,x_axis_label,
two_col_103379,x_axis_label,
two_col_103379,x_axis_label,
two_col_103379,x_axis_label,
two_col_103379,x_axis_label,
two_col_103379,x_axis_label,
two_col_103379,x_axis_label,
two_col_103379,x_axis_label,
two_col_103379,x_axis_label,
two_col_103379,x_axis_label,
two_col_103379,x_axis_label,"&
%,
C,"
two_col_103379,x_axis_label,
two_col_103379,x_axis_label,
two_col_103379,x_axis_label,
two_col_103379,x_axis_label,
two_col_103379,x_axis_label,
two_col_103379,x_axis_label,
two_col_80559,legend_label,woe of produc
two_col_80559,x_axis_label,Kitchenware
two_col_80559,x_axis_label,"Dutdoor anc
ae"
two_col_80559,x_axis_label,Toys
two_col_80559,x_axis_label,irniture
two_col_80559,x_axis_label,
two_col_80559,x_axis_label,Nursery
two_col_40310,x_axis_label,
two_col_40310,x_axis_label,
two_col_40310,x_axis_label,
two_col_40310,x_axis_label,
two_col_40310,x_axis_label,
two_col_40310,x_axis_label,
two_col_40310,x_axis_label,
two_col_40310,x_axis_label,
two_col_40310,x_axis_label,
two_col_40310,x_axis_label,
two_col_40310,x_axis_label,
two_col_40310,x_axis_label,
two_col_40310,x_axis_label,
two_col_40310,x_axis_label,
two_col_40310,x_axis_label,
two_col_40310,x_axis_label,
two_col_40310,x_axis_label,
two_col_40310,x_axis_label,
two_col_40310,x_axis_label,
two_col_40310,x_axis_label,
two_col_40310,x_axis_label,
two_col_40310,x_axis_label,
two_col_40310,x_axis_label,
7326,x_axis_label,5OA
7326,title,"Overwhelmingly negative opinions of
North Korea among Americans
Views of North Korea"
7326,x_axis_label,18-29
7326,x_axis_label,"~~
Independen
Democrat"
7326,legend_label,Unfavorable
7326,x_axis_label,Women
7326,x_axis_label,Men
7326,x_axis_label,
7326,x_axis_label,Republican
7326,x_axis_label,"HS or less
Some college
College grad"
7326,legend_label,‘avorable
two_col_104212,x_axis_label,2006
two_col_104212,x_axis_label,2011
two_col_104212,x_axis_label,2014
two_col_104212,x_axis_label,2N0G
two_col_104212,x_axis_label,2008
two_col_104212,x_axis_label,2016
two_col_104212,x_axis_label,N15
two_col_104212,x_axis_label,2010
two_col_104212,x_axis_label,2013
two_col_104212,x_axis_label,2007
two_col_104212,x_axis_label,201:
two_col_102712,x_axis_label,
two_col_102712,x_axis_label,2012
two_col_102712,x_axis_label,2015
two_col_102712,x_axis_label,2012
two_col_102712,x_axis_label,2015
two_col_102712,x_axis_label,2017
two_col_102712,x_axis_label,201%
two_col_102712,x_axis_label,2005
two_col_102712,x_axis_label,201€
two_col_102712,x_axis_label,201)
two_col_102712,x_axis_label,200%
two_col_102712,x_axis_label,NIC
two_col_40473,x_axis_label,"2020"""
two_col_40473,x_axis_label,"2026"""
two_col_40473,x_axis_label,"2023"""
two_col_40473,x_axis_label,201€
two_col_40473,x_axis_label,201¢
two_col_40473,x_axis_label,"2021"""
two_col_40473,x_axis_label,"2024"""
two_col_40473,x_axis_label,202?
two_col_40473,x_axis_label,"2025"""
two_col_40473,x_axis_label,201;
two_col_40473,x_axis_label,201
two_col_81910,x_axis_label,Asda
two_col_81910,x_axis_label,Tecce
two_col_81910,x_axis_label,mazon (.co.uk
two_col_81910,x_axis_label,Sainsbury’
two_col_81910,x_axis_label,Marks & Spencer
two_col_81910,x_axis_label,lohn Lewis
two_col_81910,x_axis_label,Ebay
two_col_81910,x_axis_label,Next
two_col_81910,x_axis_label,Argos
two_col_81910,x_axis_label,Poot:
two_col_40731,x_axis_label,
two_col_40731,x_axis_label,
two_col_40731,x_axis_label,
two_col_40731,x_axis_label,
two_col_40731,x_axis_label,
two_col_40731,x_axis_label,
two_col_40731,x_axis_label,
two_col_40731,x_axis_label,
two_col_40731,x_axis_label,
two_col_40731,x_axis_label,
two_col_40731,x_axis_label,
two_col_40731,x_axis_label,
two_col_40731,x_axis_label,
two_col_40731,x_axis_label,
two_col_40731,x_axis_label,
two_col_40731,x_axis_label,
two_col_40731,x_axis_label,
two_col_40731,x_axis_label,
two_col_40731,x_axis_label,
two_col_40731,x_axis_label,
two_col_40731,x_axis_label,
two_col_40731,x_axis_label,
two_col_40731,x_axis_label,
two_col_40731,x_axis_label,
two_col_40731,x_axis_label,
two_col_40731,x_axis_label,
two_col_636,x_axis_label,1-Ahli Dschidda
two_col_636,x_axis_label,‘ottenham Hotsour
two_col_636,x_axis_label,Janchester United
two_col_636,x_axis_label,Bavern Munchen
two_col_636,x_axis_label,lanchester Cit
two_col_636,x_axis_label,Atlético Madrid
two_col_636,x_axis_label,~ Daric Saint—-Cermain
two_col_636,x_axis_label,” Rarrelona
two_col_636,x_axis_label,
two_col_636,x_axis_label,Poesl Madrid
two_col_636,x_axis_label,luventus
two_col_636,x_axis_label,Chelsea FEC
multi_col_491,legend_label,19 to 3
multi_col_491,x_axis_label,-oogle (Gmail
multi_col_491,x_axis_label,Jutlook (Hotmail)
multi_col_491,x_axis_label,Yahoo
multi_col_491,x_axis_label,AOL
multi_col_491,legend_label,S56to6
multi_col_491,x_axis_label,
multi_col_491,x_axis_label,Yther
multi_col_491,legend_label,14tol!
multi_col_491,x_axis_label,Clone
multi_col_101200,legend_label,
multi_col_101200,legend_label,Retai
multi_col_101200,legend_label,Industria!
multi_col_101200,x_axis_label,Aug 2015
multi_col_101200,x_axis_label,lul 2015
two_col_62146,x_axis_label,anty-Mansi Autonomous Okrug ~
two_col_62146,x_axis_label,Jahavkalsky Krai
two_col_62146,x_axis_label,Amur Oblast
two_col_62146,x_axis_label,Aanadan Ohlact
two_col_62146,x_axis_label,rkutsk Oblas!
two_col_62146,x_axis_label,‘rasnoyarsk Krai
two_col_62146,x_axis_label,Camchatka Krai
two_col_62146,x_axis_label,‘habarovsk Krai
two_col_62146,x_axis_label,1ukotka Autonomous Okrug
two_col_62146,x_axis_label,Sab (Wabi tiny Deniuhlic
multi_col_20268,legend_label,Maximur
multi_col_20268,x_axis_label,Pertussis’
multi_col_20268,legend_label,Minimun
multi_col_20268,x_axis_label,Smallpox*
multi_col_20268,x_axis_label,Diphtheria
multi_col_20268,x_axis_label,Vieasles”
multi_col_20268,x_axis_label,Rubella’
multi_col_20268,x_axis_label,Mumps*
multi_col_20268,x_axis_label,Polio®
multi_col_60087,x_axis_label,2014
multi_col_60087,x_axis_label,2015
multi_col_60087,x_axis_label,2016
multi_col_60087,legend_label,Other regions
multi_col_60087,legend_label,Chin:
multi_col_60087,legend_label,North America
multi_col_60087,legend_label,Yeveloped APAC
multi_col_60087,legend_label,Western Europ:
multi_col_20013,x_axis_label,‘thane jim
multi_col_20013,x_axis_label,Residual fuel
multi_col_20013,x_axis_label,Ethane/LPG
multi_col_20013,legend_label,Nanhtha
multi_col_20013,x_axis_label,2045
multi_col_20013,legend_label,Other products
multi_col_20013,x_axis_label,201¢
multi_col_20013,legend_label,Diesel/gasoi
multi_col_20013,legend_label,Gasoline
multi_col_20013,x_axis_label,2035
multi_col_20013,x_axis_label,2025
multi_col_20013,legend_label,Jet/kerosene
multi_col_20013,x_axis_label,203C
multi_col_20013,x_axis_label,204C
multi_col_20013,x_axis_label,202C
two_col_41726,x_axis_label,Xine
two_col_41726,x_axis_label,jon't use any of the mentioned
two_col_41726,x_axis_label,Flicks
two_col_41726,x_axis_label,inkediIn
two_col_41726,x_axis_label,interest
two_col_41726,x_axis_label,
two_col_41726,x_axis_label,Snapchat
two_col_41726,x_axis_label,
two_col_41726,x_axis_label,Tumbl
two_col_41726,x_axis_label,Twitter
two_col_21422,x_axis_label,2018
two_col_21422,x_axis_label,201
two_col_21344,x_axis_label,
two_col_21344,x_axis_label,
two_col_21344,x_axis_label,
two_col_21344,x_axis_label,
two_col_21344,x_axis_label,
two_col_21344,x_axis_label,
two_col_21344,x_axis_label,
two_col_21344,x_axis_label,
two_col_21344,x_axis_label,
two_col_21344,x_axis_label,
two_col_21344,x_axis_label,
two_col_21344,x_axis_label,
two_col_21344,x_axis_label,
two_col_21344,x_axis_label,
two_col_21344,x_axis_label,
two_col_21344,x_axis_label,
two_col_21344,x_axis_label,
two_col_21344,x_axis_label,
two_col_21344,x_axis_label,
two_col_21344,x_axis_label,
two_col_21344,x_axis_label,
two_col_21344,x_axis_label,
two_col_21344,x_axis_label,
two_col_21344,x_axis_label,
two_col_21344,x_axis_label,
two_col_21344,x_axis_label,
two_col_21344,x_axis_label,
two_col_21344,x_axis_label,
two_col_21344,x_axis_label,
two_col_21344,x_axis_label,
657,x_axis_label,New York
657,legend_label,Florida
657,x_axis_label,California
657,title,"Latinos are roughly half of
immigrant eligible voters
in Florida and Texas

% of immigrant eligible voters who"
657,x_axis_label,New Jersey
two_col_2904,x_axis_label,
two_col_2904,x_axis_label,
two_col_2904,x_axis_label,
two_col_2904,x_axis_label,
two_col_2904,x_axis_label,
two_col_2904,x_axis_label,
two_col_2904,x_axis_label,
two_col_2904,x_axis_label,
two_col_2904,x_axis_label,
two_col_2904,x_axis_label,
two_col_2904,x_axis_label,
two_col_2904,x_axis_label,
two_col_2904,x_axis_label,
two_col_2904,x_axis_label,
two_col_2904,x_axis_label,
two_col_2904,x_axis_label,
two_col_2904,x_axis_label,
two_col_2904,x_axis_label,
two_col_2904,x_axis_label,
two_col_2904,x_axis_label,
two_col_2904,x_axis_label,
two_col_2904,x_axis_label,
two_col_2904,x_axis_label,
two_col_2904,x_axis_label,
two_col_2904,x_axis_label,
two_col_2904,x_axis_label,
two_col_2904,x_axis_label,
two_col_2904,x_axis_label,
two_col_2904,x_axis_label,
two_col_23829,x_axis_label,The Dresser (1983
two_col_23829,x_axis_label,he Revenant (2015
two_col_23829,x_axis_label,vantom Thread (2017)
two_col_23829,x_axis_label,Dangerous Liaisons (1988)
two_col_23829,x_axis_label,200m (2015
two_col_23829,x_axis_label,ere Will Be Blood (2007)
two_col_23829,x_axis_label,elma (2014
two_col_23829,x_axis_label,etters from Iwo lima (2006)
two_col_23829,x_axis_label,lillion Dollar Baby (2004)
two_col_23829,x_axis_label,wmour (2012
two_col_23829,x_axis_label,Her (2013'
two_col_23829,x_axis_label,Fero Dark Thirty (2012)
two_col_23829,x_axis_label,“merican Sniper (2014)
two_col_104322,x_axis_label,Iwnership type
two_col_104322,x_axis_label,State ‘local government
two_col_104322,x_axis_label,For-profit
two_col_104322,x_axis_label,Non-profit
two_col_104322,x_axis_label,Total
two_col_23330,x_axis_label,cratic Republic of the Congo
two_col_23330,x_axis_label,
two_col_23330,x_axis_label,‘Quatorial Cuinez
two_col_23330,x_axis_label,Mali
two_col_23330,x_axis_label,Niger
two_col_23330,x_axis_label,South Sudar
two_col_23330,x_axis_label,terra Leone
two_col_23330,x_axis_label,Ohad
two_col_23330,x_axis_label,Burkina Fasc
two_col_23330,x_axis_label,
two_col_23330,x_axis_label,Ronir
two_col_23330,x_axis_label,l iheriz
two_col_23330,x_axis_label,
two_col_23330,x_axis_label,lecotho
two_col_23330,x_axis_label,Nigeriz
two_col_5729,x_axis_label,
two_col_5729,x_axis_label,
two_col_5729,x_axis_label,
two_col_5729,x_axis_label,
two_col_5729,x_axis_label,
two_col_5729,x_axis_label,
two_col_5729,x_axis_label,
two_col_5729,x_axis_label,
two_col_5729,x_axis_label,
two_col_5729,x_axis_label,
two_col_5729,x_axis_label,
two_col_5729,x_axis_label,
two_col_5729,x_axis_label,
two_col_5729,x_axis_label,
two_col_5729,x_axis_label,
two_col_5729,x_axis_label,
two_col_5729,x_axis_label,
two_col_5729,x_axis_label,
two_col_5729,x_axis_label,
two_col_5729,x_axis_label,
two_col_5729,x_axis_label,
two_col_5729,x_axis_label,
two_col_5729,x_axis_label,
two_col_5729,x_axis_label,
two_col_5729,x_axis_label,
two_col_5729,x_axis_label,
two_col_5729,x_axis_label,
two_col_104088,x_axis_label,Conor
two_col_104088,x_axis_label,“ootwear & Leather
two_col_104088,x_axis_label,ooks & Magazines
two_col_104088,x_axis_label,
two_col_104088,x_axis_label,sport & Leisure
two_col_104088,x_axis_label,Y & Cardeninc
two_col_104088,x_axis_label,Perconal Cars
two_col_104088,x_axis_label,Parts & Accessories
two_col_104088,x_axis_label,‘ancimer Flectronic<.
two_col_104088,x_axis_label,Furniture & Decoration
two_col_104088,x_axis_label,ewelry & Watches
two_col_104088,x_axis_label,Tovs & Came:
two_col_104088,x_axis_label,Los Wine
two_col_104088,x_axis_label,Baby Wart
two_col_104088,x_axis_label,Petro
two_col_104088,x_axis_label,Ootica
two_col_104088,x_axis_label,Telecon
two_col_104088,x_axis_label,Pet Cars
two_col_81717,x_axis_label,Asia and Pacific
two_col_81717,x_axis_label,North Americ;
two_col_81717,x_axis_label,Latin Americ;
two_col_81717,x_axis_label,Middle East = Africa
two_col_81717,x_axis_label,Furope
multi_col_178,legend_label,Tax
multi_col_178,legend_label,Audit/ Assurance / AER‘
multi_col_178,legend_label,Advisory /Consulting*
multi_col_178,x_axis_label,Dl
multi_col_178,legend_label,Other***
multi_col_178,x_axis_label,Deloitte
multi_col_178,x_axis_label,KPMC
two_col_81900,x_axis_label,201)
two_col_81900,x_axis_label,NIC
two_col_81900,x_axis_label,2012
two_col_81900,x_axis_label,N18
two_col_81900,x_axis_label,2017
two_col_81900,x_axis_label,201:
two_col_81900,x_axis_label,201°
two_col_81900,x_axis_label,2O1E
two_col_81900,x_axis_label,2012
two_col_81421,x_axis_label,"5% to 49.9%
oe ee"
two_col_81421,x_axis_label,"0% to 74.9%
“Accepted"
two_col_81421,x_axis_label,"ess than 25%
8 Mian <-"
two_col_81421,x_axis_label,"10% or More
weer"
two_col_81421,x_axis_label,"5% to 89.93
“Accepted"
two_col_81421,x_axis_label,"pen Admission:
(No Application
Criteria)"
07419347008482,x_axis_label,
07419347008482,legend_label,Northern Irelan
07419347008482,x_axis_label,
07419347008482,x_axis_label,
07419347008482,x_axis_label,
07419347008482,x_axis_label,
07419347008482,x_axis_label,
two_col_20378,x_axis_label,"2026"""
two_col_20378,x_axis_label,2015
two_col_20378,x_axis_label,2023:
two_col_20378,x_axis_label,"2020"""
two_col_20378,x_axis_label,"2022"""
two_col_20378,x_axis_label,201¢
two_col_20378,x_axis_label,"2021"""
two_col_20378,x_axis_label,20274%
two_col_20378,x_axis_label,025%
two_col_20378,x_axis_label,2018
two_col_20378,x_axis_label,2013
two_col_2188,x_axis_label,Jarrenpoint (1979'
two_col_2188,x_axis_label,ondon Bridge attack (20177
two_col_2188,x_axis_label,"ockerbie (1 988"""
two_col_2188,x_axis_label,radon 7/7 attacks (2005)*
two_col_2188,x_axis_label,allykelly (1982)
two_col_2188,x_axis_label,Omagh bombing (1998)
two_col_60866,x_axis_label,2
two_col_60866,x_axis_label,
two_col_60866,x_axis_label,
two_col_60866,x_axis_label,
two_col_60866,x_axis_label,
two_col_60866,x_axis_label,
two_col_60866,x_axis_label,
two_col_60866,x_axis_label,JQ
two_col_60866,x_axis_label,
two_col_60866,x_axis_label,
two_col_60866,x_axis_label,
two_col_60866,x_axis_label,
two_col_60866,x_axis_label,
two_col_60866,x_axis_label,
two_col_60866,x_axis_label,
two_col_60866,x_axis_label,
two_col_60866,x_axis_label,
two_col_60866,x_axis_label,
two_col_60866,x_axis_label,
two_col_60866,x_axis_label,
two_col_60866,x_axis_label,
two_col_60866,x_axis_label,
two_col_60866,x_axis_label,
two_col_60866,x_axis_label,
two_col_60866,x_axis_label,
two_col_60866,x_axis_label,
two_col_60866,x_axis_label,
two_col_60866,x_axis_label,
two_col_60866,x_axis_label,
two_col_60866,x_axis_label,
two_col_60866,x_axis_label,
two_col_576,x_axis_label,Fuels
two_col_576,x_axis_label,sod and live animal:
two_col_576,x_axis_label,Aaterial manufactures
two_col_576,x_axis_label,Inspecified goods
two_col_576,x_axis_label,ide materials
two_col_576,x_axis_label,toverages and tohbacoo
two_col_576,x_axis_label,Chemicals
two_col_576,x_axis_label,fiscellaneous manufactures
two_col_21212,x_axis_label,Vegetarian
two_col_21212,x_axis_label,Vegan
two_col_102185,x_axis_label,2016
two_col_102185,x_axis_label,2014
two_col_102185,x_axis_label,2012
two_col_102185,x_axis_label,2015
two_col_102185,x_axis_label,201:
two_col_6272,x_axis_label,2017
two_col_6272,x_axis_label,2012
two_col_6272,x_axis_label,2010
two_col_6272,x_axis_label,2020
two_col_6272,x_axis_label,201€
two_col_6272,x_axis_label,MIC
two_col_6272,x_axis_label,201°
two_col_6272,x_axis_label,2017
two_col_6272,x_axis_label,2011
two_col_6272,x_axis_label,2015
two_col_6272,x_axis_label,201:
multi_col_459,x_axis_label,
multi_col_459,x_axis_label,
multi_col_459,x_axis_label,
multi_col_459,x_axis_label,
multi_col_459,x_axis_label,
multi_col_459,x_axis_label,
multi_col_459,x_axis_label,
multi_col_459,x_axis_label,
multi_col_459,legend_label,Direct
multi_col_459,legend_label,Total
multi_col_459,x_axis_label,"0,"
multi_col_459,x_axis_label,
multi_col_459,x_axis_label,
multi_col_459,x_axis_label,
multi_col_459,x_axis_label,
multi_col_459,x_axis_label,
multi_col_459,x_axis_label,
multi_col_459,x_axis_label,
multi_col_459,x_axis_label,
multi_col_459,x_axis_label,
multi_col_459,x_axis_label,
multi_col_459,x_axis_label,
multi_col_459,x_axis_label,
multi_col_459,x_axis_label,"“0,"
multi_col_459,x_axis_label,
multi_col_459,x_axis_label,
multi_col_459,x_axis_label,
multi_col_459,x_axis_label,
multi_col_459,x_axis_label,
multi_col_459,x_axis_label,
two_col_3981,x_axis_label,2014
two_col_3981,x_axis_label,wI1C
two_col_3981,x_axis_label,2n1°
two_col_3981,x_axis_label,2010
two_col_3981,x_axis_label,2NNC
two_col_3981,x_axis_label,2017
two_col_3981,x_axis_label,2018
two_col_3981,x_axis_label,2005
two_col_3981,x_axis_label,011
two_col_3981,x_axis_label,201
two_col_3981,x_axis_label,2020
two_col_3981,x_axis_label,2012
two_col_3981,x_axis_label,NIE
two_col_41016,x_axis_label,Aaccachicett<
two_col_41016,x_axis_label,Vichiaar
two_col_41016,x_axis_label,Oreqon
two_col_41016,x_axis_label,me
two_col_41016,x_axis_label,Washington
two_col_41016,x_axis_label,Coloradc
two_col_41016,x_axis_label,
two_col_41016,x_axis_label,
two_col_41016,x_axis_label,
two_col_41016,x_axis_label,
two_col_41016,x_axis_label,vermont
two_col_81692,x_axis_label,Arnentina
